Date,Price,pct_change
2017-01-03,225.24000549316406,0.0
2017-01-04,226.5800018310547,0.005949193328053321
2017-01-05,226.39999389648438,-0.0007944564088428783
2017-01-06,227.2100067138672,0.003577795226236491
2017-01-09,226.4600067138672,-0.0033009109539110172
2017-01-10,226.4600067138672,0.0
2017-01-11,227.10000610351562,0.002826103376642033
2017-01-12,226.52999877929688,-0.0025099397133390303
2017-01-13,227.0500030517578,0.0022955205723881457
2017-01-17,226.25,-0.003523466377472127
2017-01-18,226.75,0.0022099447513812156
2017-01-19,225.91000366210938,-0.003704504246485667
2017-01-20,226.74000549316406,0.00367403752644841
2017-01-23,226.14999389648438,-0.0026021504030415824
2017-01-24,227.60000610351562,0.006411727818551098
2017-01-25,229.57000732421875,0.008655541159375633
2017-01-26,229.3300018310547,-0.0010454566603080072
2017-01-27,228.97000122070312,-0.0015697929075009194
2017-01-30,227.5500030517578,-0.006201677780385662
2017-01-31,227.52999877929688,-8.791154556208637e-05
2017-02-01,227.6199951171875,0.0003955361419305463
2017-02-02,227.77000427246094,0.0006590332944880657
2017-02-03,229.33999633789062,0.006892883329587359
2017-02-06,228.92999267578125,-0.00178775472510826
2017-02-07,228.94000244140625,4.372413377558695e-05
2017-02-08,229.24000549316406,0.00131040031693279
2017-02-09,230.60000610351562,0.005932649527842197
2017-02-10,231.50999450683594,0.003946176839699742
2017-02-13,232.77000427246094,0.005442571791810029
2017-02-14,233.6999969482422,0.003995328688024076
2017-02-15,234.9199981689453,0.005220373284700213
2017-02-16,234.72000122070312,-0.0008513406683170391
2017-02-17,235.08999633789062,0.0015763254740255393
2017-02-21,236.49000549316406,0.005955205143060318
2017-02-22,236.27999877929688,-0.0008880151760716074
2017-02-23,236.44000244140625,0.0006771781908583398
2017-02-24,236.74000549316406,0.0012688337365085176
2017-02-27,237.11000061035156,0.001562875342579916
2017-02-28,236.47000122070312,-0.002699166580916018
2017-03-01,239.77999877929688,0.013997536860941823
2017-03-02,238.27000427246094,-0.0062974164422521205
2017-03-03,238.4199981689453,0.0006295122919159286
2017-03-06,237.7100067138672,-0.0029779022755256563
2017-03-07,237.0,-0.0029868608548811594
2017-03-08,236.55999755859375,-0.0018565503856803798
2017-03-09,236.86000061035156,0.0012681901202822954
2017-03-10,237.69000244140625,0.003504187405707596
2017-03-13,237.80999755859375,0.0005048387225166544
2017-03-14,236.89999389648438,-0.003826599686521422
2017-03-15,238.9499969482422,0.008653453375155341
2017-03-16,238.47999572753906,-0.0019669438238366236
2017-03-17,237.02999877929688,-0.006080161750333114
2017-03-20,236.77000427246094,-0.001096884395118372
2017-03-21,233.72999572753906,-0.012839500317040214
2017-03-22,234.27999877929688,0.002353155614647576
2017-03-23,234.02999877929688,-0.0010670992031014655
2017-03-24,233.86000061035156,-0.0007263947777294572
2017-03-27,233.6199951171875,-0.0010262785108084828
